financial_factor,multi_factor,internet_factor,total_charges,monthly_charges,client_factor,tenure,monthly_contract,two_year_contract,fiber_optic,electronic_check,online_backup,paperless_billing,streaming_movies,multiple_lines,device_protection,churn
3.459612079398229,2.8235800808376794,3.6290503567125936,4744.35,99.0,3.891212341816267,48,0,0,1,1,1,1,1,1,0,0
2.9204910692977064,1.712679887560341,2.4285023119997047,6721.6,104.4,2.4923331545219956,64,0,0,1,0,0,1,1,1,0,0
3.40660914082344,2.6216946778305474,3.4608466332133103,247.25,83.75,3.338604749032534,3,1,0,1,1,1,0,0,0,0,1
3.318036482261031,2.3238703293678133,2.601482342526323,44.05,44.05,3.3564441874225337,1,1,0,0,0,0,1,0,0,0,0
1.6811514383455703,1.462495369076215,2.4121284651248183,1734.65,24.1,1.6690058223570934,72,0,1,0,0,0,0,0,1,0,0
3.3997029484290366,2.1318034003184794,2.550302810483778,45.55,45.55,3.2608369639650086,1,1,0,0,0,0,1,0,0,0,0
4.140696722264449,2.1988649777636957,3.325596169898769,4539.35,93.8,2.2702268062243713,51,1,0,1,1,1,1,1,1,0,0
1.7214092398372605,1.4307647416643026,2.568749893146541,804.25,19.7,1.6918283439907063,41,0,1,0,0,0,0,0,0,0,0
2.3807364068841856,1.4273095260096482,1.270303171189447,5011.15,70.65,1.6511983492637319,72,0,1,0,0,1,1,0,0,1,0
1.7425104956680035,0.9516942347803836,0.8264518615638123,3574.5,86.45,1.8958431420474848,43,0,1,0,0,1,0,1,1,0,0
2.8563941777994715,2.0055232270393213,2.5022100061078714,8086.4,114.1,2.856898815745392,72,0,1,1,0,1,1,1,1,1,0
2.7694195404068647,2.1757426924069203,3.5726704332673807,4563.0,95.2,2.935031787516768,47,0,0,1,0,0,1,1,1,0,0
1.6879947754943794,1.264065626117095,0.7637874261034846,6362.35,88.55,2.884231859090383,72,0,1,0,0,1,0,1,1,1,0
3.526497556756339,2.310701154235317,3.0560945450921904,67.1,20.75,3.384791442341221,3,1,0,0,0,0,1,0,0,0,0
3.8235710000951943,2.8650369893169065,3.5838262594043075,70.05,70.05,3.387553490443488,1,1,0,1,1,0,1,0,0,0,1
3.9479653515506845,2.664868379180422,3.6066406615269666,165.45,86.0,3.2318402814585023,2,1,0,1,1,0,1,1,1,0,1
2.941861377278042,2.124299006993974,1.459528407960366,1156.55,44.65,2.870111841686057,26,1,0,0,0,1,1,1,0,0,0
2.8329926212968206,1.6369623612455306,1.3675513161775776,1834.15,60.2,1.9552898412459048,29,1,0,0,0,0,1,1,0,0,0
3.314761767108988,2.2546969199560736,2.4181210567156235,3653.35,100.5,3.3484215098685133,35,1,0,1,0,1,1,0,1,0,1
1.6725063552493245,1.449349220590802,1.306254404196692,1477.65,55.45,2.726564568884395,27,0,0,0,0,1,0,0,0,0,0
2.680673747943958,1.192694453221488,0.7552223254287048,1706.45,70.3,1.7671934957605078,24,1,0,0,0,1,1,1,0,0,0
2.082013084948458,1.1098107080425965,0.8826417939117762,3953.7,60.4,1.65772747537869,67,0,1,0,0,0,1,0,0,1,0
2.8652343191248844,2.513396758529631,2.994411712910324,1194.3,72.65,2.8869620913995386,16,1,0,1,1,0,0,0,1,0,1
1.6155471282841714,1.623341322155107,1.945217211733445,1327.85,55.8,2.5829862551973926,23,0,0,0,0,1,0,0,0,1,0
2.9567853830174604,1.9195576084878045,1.9025785821677108,419.7,31.1,2.9293647700559404,14,1,0,0,0,1,1,0,0,0,0
3.935201490932705,2.467939619339802,2.998263982811498,21.0,21.0,2.195032377215445,1,1,0,0,1,0,1,0,0,0,1
2.5662652843556195,2.2863520274795723,2.537597677367245,45.1,45.1,3.8843342434068098,1,1,0,0,0,0,0,0,0,0,1
3.384093424698466,2.516295842607975,2.640694306470338,207.35,50.95,4.005484964484616,4,1,0,0,0,1,1,1,0,0,0
3.4362816552072486,1.8392953081485863,1.4169139499465286,1083.7,69.1,2.074971680584961,16,1,0,0,1,1,1,1,1,0,0
3.55335643860783,1.9966746792816725,1.910508949298266,2007.85,43.95,2.2275420817692617,46,1,0,0,1,0,1,1,0,0,0
2.226846830088302,1.2665326172731195,0.7066824164995071,5882.75,86.5,2.3270975664479523,68,0,1,0,0,1,1,1,1,0,0
2.823480942836936,1.6207165871527378,0.7532180988716407,2657.55,69.95,2.9460224639114365,38,1,0,0,1,1,0,0,1,1,0
2.854871546459212,1.9969755764091004,2.110105528042881,1527.5,50.4,2.746937718213961,30,1,0,0,0,1,1,0,0,0,1
3.3588258931292434,2.6866579336150362,3.6632800576734117,378.4,78.95,3.9957006742439947,5,1,0,1,1,0,0,1,0,0,1
3.517954940131023,2.6013863820632177,3.452412918797692,1612.2,90.95,3.3772791920013248,17,1,0,1,0,1,1,1,0,1,0
2.2439822698435163,1.6990950460265892,3.0032532372349356,76.65,19.9,2.283495451763247,4,0,1,0,0,0,0,0,0,0,0
2.2418533222899124,1.960762513761547,2.496056130027417,260.7,20.15,2.6554807441819,12,0,0,0,1,0,0,0,0,0,0
2.779825728533704,1.3370680901134617,1.2459728347969985,6441.85,90.6,2.231926997915384,72,0,1,0,0,1,1,1,1,1,0
4.698425546157699,3.125404194376377,4.0483369585148425,266.8,92.0,3.858037215186661,3,1,0,1,1,0,1,1,0,0,0
3.9300403931542833,2.597929315740751,3.0418569675305585,5124.6,94.45,3.4020826961114135,56,1,0,1,1,1,1,1,1,0,1
2.2515108508351975,2.11487184375847,2.5758014882629587,962.25,24.85,2.746227273419683,41,0,0,0,0,0,1,0,1,0,0
1.5267954450945258,1.517468798814837,1.218878826902345,1382.9,36.0,2.839596858845566,40,0,0,0,0,1,0,0,0,0,0
4.018207185382407,2.097690004727219,1.2239821853574304,571.05,78.5,3.2949088856099844,7,1,0,0,1,1,1,1,0,0,0
1.6002048404323088,1.7030214773555894,2.368797640240043,1399.35,19.95,2.7104303125456353,69,0,1,0,0,0,0,0,0,0,0
2.409395369201399,1.6399892537747855,2.923565504445312,150.0,20.65,2.3033023945469417,7,0,0,0,0,0,0,0,0,0,0
3.9674787600214145,2.060262711917117,2.38356645230564,167.2,30.5,2.226083699737713,5,1,0,0,1,1,1,0,0,0,0
2.341205068406992,1.4469311728833572,2.374568582136377,7657.4,106.1,2.34799368437157,72,0,1,1,0,1,0,0,1,1,0
2.271985308738958,1.8312149396410269,2.534742655727947,865.05,20.5,1.6889937512774833,44,0,0,0,0,0,1,0,0,0,0
3.4233979252157014,2.811727442875182,3.7396530312188103,6153.85,95.5,3.368469921554616,65,0,0,1,1,1,1,0,1,1,0
3.339233711131439,2.1436427476490927,1.8326053945828062,174.2,64.6,3.3815772337121675,3,1,0,0,1,0,0,0,1,0,0
2.8062839760544382,1.8122874544774221,1.398817424756302,1269.6,51.1,3.061555430223919,24,1,0,0,0,0,1,0,0,0,0
2.8331973617580375,2.3613410180108034,3.0210150459943823,3862.55,84.8,2.8910960288149896,44,1,0,1,0,1,1,0,1,1,1
1.4542668437384387,1.2863214098045577,0.7875431726576216,6352.4,89.1,2.6604800246255738,72,0,1,0,0,1,0,1,1,1,0
2.832564611516148,1.6118923560586707,0.6696005273282065,1348.5,54.95,2.7926958641900756,24,1,0,0,1,0,0,0,0,0,0
2.8049604739525553,2.11438147191387,2.399260285870536,50.9,50.9,3.3730693707866424,1,1,0,0,0,0,0,0,0,1,1
2.954086008752578,1.979378999279385,2.5616756342155518,471.55,20.45,2.253283751651028,22,1,0,0,0,0,1,0,0,0,0
2.133058589488183,1.3133183984364438,1.3066203683812803,5931.75,85.95,1.7492616916511283,70,0,1,0,0,1,1,1,1,1,0
2.869313174993846,1.7016416141711623,2.0079312577070625,1404.65,60.35,1.6184294455166797,25,1,0,0,1,0,0,0,1,0,0
1.7050670821350637,1.5732551202148861,2.3893899833296395,726.1,19.8,1.6237512554038955,37,0,1,0,0,0,0,0,0,0,0
2.272170277142763,2.248668740160431,3.2066352575748582,1961.6,85.35,2.216874361946241,22,1,0,1,0,0,0,0,1,0,0
2.3375174499504605,1.2228893134999517,1.3320589545474126,4194.85,72.1,1.6538555130251231,59,0,1,0,0,0,1,0,1,1,0
4.031570642568816,2.4197571362517247,3.627610246623464,4872.45,99.8,2.4546853483855084,49,1,0,1,1,0,1,1,1,1,1
3.437476930345386,1.9692967443166576,3.106550529876709,5118.95,107.35,2.3133426483620494,47,1,0,1,0,0,1,1,1,1,1
2.9104507723025175,1.8839702692372622,2.4926273330878943,658.95,19.55,1.7016010663933048,31,1,0,0,0,0,1,0,0,0,1
3.9501408305188948,2.4120478628503808,3.7039115145381216,81.05,81.05,2.4452873553211334,1,1,0,1,1,0,1,1,0,0,0
3.950808166153871,2.475274685067988,3.083647155732298,76.95,20.5,3.4383769757691267,3,1,0,0,1,0,1,0,0,0,0
2.7968553655604236,1.9805168404857678,2.9988102067180034,5809.75,111.8,2.7325295478006852,53,0,0,1,0,1,1,1,1,1,0
2.7544711460653244,2.285893705002029,2.899289802433305,20.2,20.2,3.392606601903039,1,1,0,0,0,0,0,0,0,0,0
2.237782930551697,1.9815784955554876,2.5484008929957582,415.9,19.7,2.8096879783630433,20,0,0,0,0,0,1,0,0,0,0
4.077084442258687,2.634742822851541,3.016724047414846,246.5,79.1,3.2973983591712974,3,1,0,1,1,1,1,0,0,0,1
2.222474355861807,2.081241310503741,2.472586695051961,996.95,19.85,2.9570657315203515,51,0,0,0,0,0,1,0,0,0,0
2.2355932577015003,1.2151744449349091,0.9059464795535295,3145.15,60.5,2.5416243975765056,51,0,0,0,0,1,1,0,0,0,0
1.7509475189276413,1.4890711768121438,2.3686804845617813,265.3,19.55,1.6886853704503364,13,0,1,0,0,0,0,0,0,0,0
2.774180146490493,2.150380982694038,3.1496773892143883,20.9,20.9,3.3450820431310198,1,1,0,0,0,0,0,0,0,0,0
3.341070387470913,2.0926276730357802,3.1121654987768608,21.05,21.05,2.957323558953689,1,1,0,0,0,0,1,0,0,0,0
2.2532121358463937,1.259406433916362,0.7500019876158046,4576.3,71.5,2.667082565152348,63,0,0,0,1,1,0,0,1,1,0
2.798653609092127,1.9218957750272352,2.5476143975230845,189.1,54.65,3.3902682132929116,3,1,0,0,0,0,0,1,0,0,0
1.6741412121970423,1.8241546560147865,2.4939701597151784,908.15,19.2,2.707627401119681,46,0,1,0,0,0,0,0,0,0,0
3.397049561033597,2.2565810507510977,2.403471488710026,49.8,49.8,3.2889200393951117,1,1,0,0,0,0,1,0,1,0,0
2.9321958736536406,1.7688264820452106,2.5304601641133515,215.2,25.5,2.820884362545814,8,1,0,0,0,0,0,0,0,0,1
1.6700175063388427,1.7285027028368178,2.44615239734785,1500.95,20.5,1.6405436722764632,71,0,1,0,0,0,0,0,0,0,0
3.4428505354361203,2.126163379267398,3.595966343008328,5099.15,90.4,2.2451099551602294,55,1,0,1,0,0,1,0,1,1,0
2.8429824300075732,2.018644825320769,3.074985219596147,6385.95,90.25,3.3870075917234765,70,0,0,1,0,1,1,0,1,1,0
3.549446637336194,2.8030916381137025,3.3943050455829806,159.45,80.75,3.379262801978778,2,1,0,1,1,0,0,1,0,0,1
2.224275928593834,1.411908807722737,2.6883668678131296,6885.75,104.6,2.2738759594159985,67,0,1,1,0,0,0,1,1,0,0
3.370581287516479,2.4542032020689524,3.666278556302142,5940.85,91.85,2.724517619389398,65,1,0,1,0,1,1,0,1,0,1
2.280075359030577,1.6815410029889042,1.8113187340545922,668.85,50.2,2.259765458349495,14,1,0,0,0,0,0,0,0,1,0
3.37271851983482,2.0818067658531705,2.9110131645994293,1916.2,95.5,2.11626598874976,20,1,0,1,0,0,1,1,1,1,0
3.8670659791634807,2.5833373654700664,3.7081450003750387,75.35,75.35,2.6297757111719813,1,1,0,1,1,1,1,0,0,0,1
3.9614507862166954,2.905111948797877,3.5845910568444967,75.45,75.45,3.2463094065472005,1,1,0,1,1,0,1,0,1,0,1
3.4134503900568696,2.2841626567605906,3.559911881077285,4613.95,95.4,2.105058034996659,49,1,0,1,0,0,1,1,1,0,0
2.7277544863007295,2.230697659376025,3.301527455885621,7261.25,101.3,3.4481072252969733,72,0,1,1,0,1,1,0,1,1,0
2.708841372283719,1.791073167151304,1.4614856149797024,2459.8,53.1,2.347788633962284,46,1,0,0,1,0,0,0,1,0,0
2.78655792005099,2.453036602615477,2.9183713351232847,2048.8,84.85,2.847225542211634,24,1,0,1,0,1,1,0,1,1,0
3.23677333353213,1.6269179320958587,1.8132057884123416,163.55,34.25,2.3390918211444336,5,1,0,0,1,1,0,0,0,0,0
2.160327876133726,1.6807091853216678,2.556166565183985,2888.7,88.6,1.5342760458839135,33,1,0,1,0,1,0,0,1,1,0
2.288338614271549,1.7565349712580924,1.193600168157114,2421.6,60.15,2.8093206869430523,42,0,0,0,0,1,1,0,1,0,0
2.879345939669137,2.248800277351192,2.778265559253473,2292.75,99.95,3.4668644427544817,23,0,0,1,0,0,1,1,0,1,0
2.951771663710222,2.3040415641858916,3.5831177021668563,553.4,70.7,3.3291370337451047,8,1,0,1,0,0,0,0,0,0,0
2.3384993658036177,1.9457531349044603,1.354890556830486,3465.7,54.8,2.897954603425152,66,0,0,0,0,1,1,0,0,0,0
2.833264575483436,1.9516837811355836,1.4597440638995174,1210.4,49.55,2.9918120823118373,24,1,0,0,0,0,1,0,0,0,1
2.1003374944826763,2.01491845477275,1.9282293013619396,1291.3,54.8,3.5235386853890325,24,1,0,0,0,1,0,0,1,0,0
2.3503116550913563,1.3770537636149498,0.6463582011495664,5356.45,78.6,2.681518555713571,69,0,0,0,0,1,1,1,1,1,1
2.783668218076832,2.5009440197381227,3.596096906144152,5200.8,100.3,3.313902103084549,53,0,0,1,0,1,1,1,0,1,0
2.3976453173808556,1.7459673828933893,1.3639294703746372,3237.05,53.6,2.90279332174151,60,0,1,0,1,0,0,1,0,1,0
3.7769126353477827,2.815785008771693,3.710249568933939,576.65,81.1,2.8156372746793163,7,1,0,1,1,0,1,0,0,0,1
2.2527586722505255,1.8245803063934947,2.4185787827552168,433.75,19.35,2.73501032530482,20,0,0,0,0,0,1,0,0,0,0
2.854378877069632,2.062630406485268,3.0420040578864502,1868.4,85.6,1.775906934055484,23,1,0,1,1,0,0,1,1,0,0
2.8463376754660272,1.2657384997976242,0.6092865779143719,5728.55,80.8,1.5476395543717163,72,0,1,0,1,0,1,1,0,1,0
3.405894818227457,2.346708250398709,3.040672956685891,825.7,74.95,2.305162186306849,11,1,0,1,1,0,1,0,1,0,1
1.6667870965403528,1.7782638707278244,2.543151011271236,390.4,19.6,2.7763953852336933,21,0,1,0,0,0,0,0,0,0,0
4.445761243394779,3.179140117487997,4.244955553625762,93.55,93.55,4.419834518449101,1,1,0,1,1,0,1,1,1,0,1
4.112492882688752,2.996778509184662,3.6598118394943255,2845.15,90.7,3.9487860327417703,31,1,0,1,1,1,1,0,1,0,0
1.6692154099452028,1.595793926783554,1.5869674758474954,3894.4,69.75,2.9375857079501997,57,0,1,0,0,1,0,0,0,1,0
2.2979806163712486,1.476643933948508,2.4742837691347117,886.4,20.0,1.5699462950995842,45,0,1,0,0,0,1,0,0,0,0
3.8365944029132617,3.1484591240186024,3.849305573059316,1021.55,95.25,3.3421911881842217,10,1,0,1,1,1,1,1,1,1,0
3.55976157273855,2.4434741907318065,3.09947279219477,5885.4,102.1,3.061088310794402,58,1,0,1,0,0,1,1,1,1,1
2.2921453586176272,2.007358559622229,2.548258514897133,268.4,19.95,2.208380026446351,14,1,0,0,0,0,0,0,0,0,0
1.7214715594224521,0.9586608629614342,0.6731569353583228,2204.35,80.85,2.2584265418906946,27,0,0,0,0,0,0,1,1,0,0
3.323830337361761,2.162634745234695,3.6876381875740063,1259.0,90.9,2.2085843556920315,14,1,0,1,0,1,1,1,1,0,1
2.051051981304956,1.4595600304044318,2.002592213545577,309.1,29.2,1.5136363286859436,12,1,0,0,0,1,0,0,0,0,1
2.6892938358541674,2.015613020912514,3.122537893474807,6398.05,93.3,2.149380467674511,69,0,1,1,0,1,1,1,1,0,0
2.7012254684434875,2.0375664735556773,3.1170323317175543,2257.75,89.15,1.6161563191191,25,1,0,1,0,1,1,0,0,1,1
3.255589561902216,2.6135569112366652,2.981810222208059,6287.25,108.85,3.387307405412402,58,0,0,1,1,1,1,1,1,1,1
2.3651442547382886,1.0606443855304848,0.844263201837397,1662.05,46.35,1.668264406114912,35,0,1,0,0,0,1,0,0,0,0
3.3107939479030315,2.94311432405885,3.288386968143454,1350.15,84.75,3.3305092357544006,16,1,0,1,1,0,1,0,1,0,1
1.5744837972210277,1.319746973498659,1.9539964611540923,3600.65,78.75,1.5635354214353367,45,0,0,0,0,1,0,1,1,1,0
3.4342054114116864,2.6770386920840865,3.0120118732264602,1329.15,83.55,2.738770388288323,17,1,0,1,1,1,1,0,0,0,0
3.955633446238575,2.0580846695290766,2.3988427032496737,45.7,45.7,2.1924908086619888,1,1,0,0,1,0,1,0,0,0,1
1.6474114324508307,1.850893557153514,2.4304003755784507,422.5,19.6,2.9520778430942674,22,0,0,0,0,0,0,0,0,0,0
3.970035308553663,2.9415431655687114,3.6998219982772094,69.95,69.95,3.8878474594785106,1,1,0,1,1,0,1,0,0,0,1
1.6040952636770964,1.080963571371761,0.8512364401096473,4627.65,67.85,1.5875087948025484,67,0,1,0,0,0,0,1,0,1,0
2.861827550322584,1.8784107929877967,3.026301840915343,6717.9,105.65,1.958251713609426,67,0,1,1,0,0,1,1,1,1,0
3.28136477674552,1.8969314038109526,2.4173245341359197,97.1,44.6,2.9024239650199872,2,1,0,0,1,0,0,1,0,0,1
3.3731663402036767,2.790031081588972,3.169835586681672,1710.45,74.95,2.673250926225951,23,1,0,1,1,0,1,0,1,0,1
2.4233241695718304,2.505935046374778,2.9343453432692486,637.4,75.5,3.281680962360215,9,1,0,1,0,0,0,0,0,1,0
2.888878558600339,2.292338546417072,2.96248547781563,117.95,20.15,3.2431363582599424,5,1,0,0,0,0,0,0,0,0,0
1.6070646018497188,1.3096834755205653,0.7587137665846793,2460.55,45.2,2.8117121510998144,54,0,1,0,0,0,0,0,0,0,0
3.416402981610748,2.7071022221711734,3.653398501019065,5464.65,95.25,3.3501784957592458,57,0,1,1,1,0,1,1,0,1,1
2.74207924799052,2.509965860916355,2.978801102093894,2165.05,89.85,2.696402943974772,24,1,0,1,0,0,1,0,1,1,1
2.2955738250294067,1.8465872644002514,3.6532016075205167,4941.8,100.45,2.1857491721096993,49,0,0,1,0,1,0,1,1,0,1
3.339253523158566,2.1801696327014355,2.634584439298091,223.15,47.15,3.4680823719625304,5,1,0,0,1,0,0,0,1,0,1
3.966581447206191,2.654359459081505,3.6488555938228053,181.1,80.2,3.44040290308462,2,1,0,1,1,0,1,1,0,0,1
3.6065309653314115,2.199780693238128,3.1663192839633645,341.45,87.1,2.722108541694424,4,1,0,1,0,0,1,0,1,1,1
2.077356917803069,1.1684499054206512,0.6397655713008018,5731.85,79.25,1.790779110674002,70,0,1,0,0,1,1,0,1,1,0
3.4186796978325598,2.683730476832316,3.585907996745685,357.75,75.9,3.404201309821408,5,1,0,1,0,0,1,0,1,0,1
2.6197899008363263,1.20520247059203,0.6874457525305511,4616.1,85.7,1.7728254195545596,53,1,0,0,1,0,0,1,1,1,0
3.990139753404853,2.3781187226816862,2.982215306166096,4533.7,98.75,2.8448650222724488,47,1,0,1,1,1,1,0,1,1,1
1.6046941433212873,1.9433197409258969,2.547737527301678,589.25,20.1,2.054709099376158,31,0,0,0,0,0,0,0,0,0,0
2.021244981794227,1.384590404473818,1.258524009940969,750.1,61.8,1.5480462475267418,13,1,0,0,0,1,0,0,0,1,0
2.154425589438794,1.4302022985481735,1.961529293045127,1410.25,49.9,1.5797651819670855,28,1,0,0,0,0,0,0,1,0,0
2.812459558762564,2.557453201701296,3.138989666514372,830.85,86.45,2.8531597235175417,10,1,0,1,1,0,0,1,1,0,1
1.7352782065451131,1.9043604008162114,2.3831627175145007,743.5,20.4,2.210463931716394,38,0,1,0,0,0,0,0,0,0,0
3.6031221508970046,2.215936956133908,2.4506035548729157,45.3,45.3,3.348513817547678,1,1,0,0,0,0,1,0,0,0,1
2.8715863320922614,2.4026038924875737,3.7057372514044484,7040.85,104.1,2.664998639196751,67,0,0,1,1,1,0,1,1,1,1
2.1929633000811863,1.4320452218704636,1.2538809911279094,3865.45,75.4,2.346103382731398,52,0,0,0,0,1,1,1,0,0,0
2.0951643121426535,1.5227407556781423,2.5531472236655,6825.65,108.15,2.337377003680986,62,0,1,1,0,1,0,1,0,1,0
3.3309115393484836,2.676212919938434,2.926477436820873,1340.1,86.25,2.730178571277128,16,1,0,1,1,1,1,1,0,0,0
4.136977614002615,2.8312183317531625,3.490432347733783,371.65,81.0,3.3802409329675087,5,1,0,1,1,1,1,0,1,0,1
2.7753312419849716,2.43619742066821,3.4704745830181594,1184.0,95.7,3.4159965877044014,12,0,0,1,1,0,0,1,0,1,0
3.1062027758560857,1.534636527010289,2.603619290859668,8477.7,116.85,2.374800435076441,72,0,1,1,0,1,1,1,1,1,0
2.259095774846157,2.3444184601034017,3.1182289973000756,7382.85,105.75,3.983863696332752,71,0,0,1,0,1,0,1,1,0,0
1.6784605611746386,1.890524467711651,2.4001376244634907,456.85,20.15,2.283948452896908,24,0,0,0,0,0,0,0,0,0,0
1.5448643298459743,1.827858233511441,2.4153421093031655,331.6,19.6,3.113991706339436,15,0,1,0,0,0,0,0,0,0,0
2.780395933025154,2.0737736722138127,3.1139100244467453,6056.15,90.6,2.828544114094779,67,0,0,1,0,1,1,1,0,0,1
2.686587830533198,1.55205820081171,1.8962024301556082,134.6,60.95,2.872762746659199,2,1,0,0,0,1,0,0,1,0,0
3.0359284206434185,1.7722756878627441,2.4348590328580872,125.5,25.05,2.22305947121062,5,1,0,0,0,0,0,0,0,0,0
2.7306028310448416,2.224813380701251,3.0607838701406593,1390.6,88.15,2.2934097080743525,15,1,0,1,1,0,0,1,0,0,1
3.594859159436391,2.3628598051659075,2.929956002190019,20.2,20.2,3.391821786717827,1,1,0,0,0,0,1,0,0,0,1
2.3832448248113307,1.4082939135191528,1.1468431428951134,2511.3,60.3,1.5846249610018703,41,0,0,0,0,1,1,0,0,1,0
3.485924004032579,1.885921833590565,1.5827133631728696,2737.05,63.95,2.360901069811597,43,1,0,0,1,1,1,1,0,0,0
3.446699314591995,2.59125767684518,3.6907116212619613,74.3,74.3,3.2731083309197633,1,1,0,1,1,0,0,0,1,0,0
3.521516584982115,2.9128040981949117,3.6306769244921058,70.6,70.6,4.036454053742651,1,1,0,1,0,0,1,0,0,0,0
3.924873205856793,2.4324097951884642,3.619740156768502,2361.8,90.8,2.1462469016417622,26,1,0,1,1,0,1,1,0,0,1
3.448327491612252,2.657269649470506,2.97894367354597,1730.35,79.35,2.769880418219344,22,1,0,1,1,1,1,0,1,0,1
2.2243202726022786,1.1928437355480292,1.3431578247200433,6404.0,90.55,2.795547749042372,71,0,1,0,0,1,0,1,1,1,0
2.3706423429894485,2.2864938351639226,3.097598345177861,165.35,19.45,3.2653260088040863,7,0,1,0,0,0,0,0,0,0,0
2.212540616780913,1.7086330320738246,1.3937063873490254,1867.6,64.45,3.3483175128636544,28,1,0,0,0,1,0,0,1,1,0
2.8854604661167635,2.5817651730585234,3.18283261051813,1043.3,69.65,3.3797794101950425,16,1,0,1,1,0,0,0,0,0,0
2.3399254225140966,2.0947430934639626,2.9875461808305372,128.6,19.5,3.340090488203417,7,0,0,0,0,0,0,0,0,0,0
2.8108785123254063,2.2386958707342037,3.0687337739457776,7455.45,110.5,3.279554677098432,69,0,1,1,0,1,1,1,1,1,0
3.0591078427782015,2.083916857177295,2.589696270455737,24.7,24.7,2.8145567397593014,1,1,0,0,0,0,0,0,0,0,0
3.761647296900278,2.3792796630625044,1.8547278966469773,206.15,77.4,3.460560394810412,3,1,0,0,1,0,1,1,0,1,0
3.3186963763357356,2.9496349702663567,3.73825034649981,2030.3,96.8,3.7496157867213107,21,1,0,1,0,0,1,1,0,1,1
2.901511975405061,2.020585085100781,2.9577800641413488,5869.4,85.4,2.1613191421558255,69,1,0,1,0,1,1,0,1,1,0
2.1448583483100303,1.4771214331045623,0.8180632186646041,3377.8,47.6,2.3139467396734257,71,0,1,0,0,1,1,0,0,1,0
1.7436033748438158,1.5138419980827482,2.3387031033785184,1346.2,19.4,1.6503902010123173,69,0,1,0,0,0,0,0,0,0,0
3.9192562075082336,2.626563857152149,3.0697494606048163,4946.05,103.85,3.333210554450295,48,1,0,1,1,0,1,1,1,1,0
2.726582748190023,2.3511275829492346,3.0167697394737103,4065.0,83.35,2.245001310007156,47,1,0,1,0,1,1,0,1,1,1
4.006646569678919,2.1554273759900724,2.3454195002256317,106.55,49.4,3.514016133878261,2,1,0,0,1,0,1,0,1,0,1
3.412367981523071,2.1415142357858747,2.5596335573205016,4964.7,108.45,3.2922288941845994,45,1,0,1,0,0,1,1,1,1,0
2.144190305636602,2.3447729472054943,3.1599250196323894,4085.75,81.0,2.9077992618282718,51,1,0,1,0,1,0,0,1,0,0
3.4837660399067905,1.9004168400205812,0.8011444303680704,1742.75,79.2,2.1844571251641587,22,1,0,0,1,0,1,1,1,0,1
1.738848340631961,1.1475416597683448,0.7003213660469423,6224.8,86.65,2.7494242110497664,72,0,1,0,0,1,0,1,1,1,0
3.934050478870739,2.503850621869934,3.5915320369191353,3415.25,92.95,2.2137513046985156,37,1,0,1,1,1,1,0,1,1,0
2.96683221167414,1.2634522968522635,1.215070279429088,6325.25,90.35,2.2595715838015322,71,0,1,0,1,1,0,1,1,1,0
3.3197781800073365,1.899836020994342,2.438139184222318,340.25,48.7,2.2978730783568753,7,1,0,0,1,0,0,0,0,1,1
2.14467929102659,1.9806341575385644,2.5037297134883105,1683.6,25.15,2.7373099140394297,66,0,1,0,0,0,1,0,1,0,0
2.211952387153259,0.9445879146797365,0.7929933985379185,3966.3,76.4,1.812645594605475,51,0,0,0,0,0,1,1,0,0,0
1.6031217035927172,1.4498273861912923,2.4111607091520337,608.5,19.55,1.5809136197348705,30,0,0,0,0,0,0,0,0,0,0
2.7272701950916325,2.357734022994189,2.9288529952250606,2896.6,85.35,2.6984929817557286,34,1,0,1,1,0,0,0,1,0,0
2.28401073422522,1.8785305726668737,2.548852451489383,1514.85,24.8,1.645679374115824,64,0,1,0,0,0,1,0,1,0,0
2.723827821018218,2.5010600497673448,3.64594723461984,6792.45,103.15,3.230767598950953,65,0,0,1,0,1,1,1,1,1,0
2.759854560440511,2.087080218928687,2.4964869184194756,4669.2,100.75,3.421214070616489,47,1,0,1,0,1,0,0,1,0,0
4.476689456273572,2.890609291039424,3.81701830844684,95.6,95.6,3.9302503297423854,1,1,0,1,1,0,1,1,0,0,1
2.742032210532753,1.9026232493532125,1.137904960544145,2934.3,59.75,2.7822798882739748,49,1,0,0,0,1,1,0,1,0,1
2.2804543304785834,1.73863492277239,3.090429283237924,6302.8,94.1,2.274971234897904,67,0,1,1,0,1,0,0,1,0,0
1.689325528681498,1.806490848476796,2.5919000863627564,779.2,19.35,2.080471433347341,39,0,0,0,0,0,0,0,0,0,0
2.5045263094997887,2.0855009656672463,2.4193708728841368,283.75,19.9,2.8749719991345724,14,1,0,0,0,0,0,0,0,0,0
3.3927482016611443,2.378878540879848,2.415266627992571,4600.7,108.15,3.8977130728251956,43,1,0,1,0,1,1,1,0,0,1
3.9343457469609864,3.143296331295039,3.6707556341712033,5594.0,101.05,4.064612124979191,56,1,0,1,1,0,1,1,1,1,0
1.6133112531314364,1.436740581719394,1.1300076392934324,772.85,59.1,2.8628485676428905,14,0,0,0,0,0,0,1,0,0,0
3.3702166894973806,2.807087512300013,3.8411854109777845,71.35,71.35,3.5344029087201885,1,1,0,1,1,0,0,0,0,0,1
2.08570171012792,1.2204971738151171,1.2661719827060576,857.8,55.85,1.7518348134819082,16,0,0,0,0,1,1,0,0,0,0
